#,label,environment,wifi_band,number_of_users,user_1_location,user_2_location,user_3_location,user_4_location,user_5_location,user_6_location,user_1_activity,user_2_activity,user_3_activity,user_4_activity,user_5_activity,user_6_activity
6657,act_68_24,meeting_room,5.0,4,,d,,a,b,c,,pick_up,,stand_up,nothing,lie_down
6666,act_68_33,meeting_room,5.0,4,,e,,b,c,d,,pick_up,,stand_up,nothing,lie_down
6668,act_68_35,meeting_room,5.0,4,,e,,b,c,d,,stand_up,,walk,rotation,sit_down
6669,act_68_36,meeting_room,5.0,4,,e,,b,c,d,,nothing,,rotation,jump,stand_up
6675,act_68_42,meeting_room,5.0,4,,a,,c,d,e,,pick_up,,stand_up,nothing,lie_down
6676,act_68_43,meeting_room,5.0,4,,a,,c,d,e,,sit_down,,nothing,walk,pick_up
6678,act_68_45,meeting_room,5.0,4,,a,,c,d,e,,nothing,,rotation,jump,stand_up
6695,act_68_62,meeting_room,5.0,4,,c,,e,a,b,,sit_down,,stand_up,nothing,sit_down
6705,act_68_72,meeting_room,5.0,4,,d,,a,b,c,,stand_up,,nothing,nothing,stand_up
6710,act_68_77,meeting_room,5.0,4,,e,,b,c,d,,wave,,lie_down,lie_down,wave
6722,act_68_89,meeting_room,5.0,4,,a,,c,d,e,,sit_down,,sit_down,stand_up,sit_down
6723,act_68_90,meeting_room,5.0,4,,a,,c,d,e,,stand_up,,stand_up,nothing,stand_up
6732,act_68_99,meeting_room,5.0,4,,b,,d,e,a,,stand_up,,stand_up,stand_up,stand_up
6733,act_69_1,meeting_room,5.0,4,a,,c,,e,b,nothing,,rotation,,wave,walk
6737,act_69_5,meeting_room,5.0,4,a,,c,,e,b,wave,,pick_up,,stand_up,lie_down
6738,act_69_6,meeting_room,5.0,4,a,,c,,e,b,lie_down,,sit_down,,nothing,pick_up
6739,act_69_7,meeting_room,5.0,4,a,,c,,e,b,pick_up,,stand_up,,walk,sit_down
6749,act_69_17,meeting_room,5.0,4,b,,d,,a,c,sit_down,,nothing,,rotation,stand_up
6765,act_69_33,meeting_room,5.0,4,d,,a,,c,e,lie_down,,sit_down,,nothing,pick_up
6767,act_69_35,meeting_room,5.0,4,d,,a,,c,e,sit_down,,nothing,,rotation,stand_up
6768,act_69_36,meeting_room,5.0,4,d,,a,,c,e,stand_up,,walk,,jump,nothing
6771,act_69_39,meeting_room,5.0,4,e,,b,,d,a,rotation,,wave,,pick_up,jump
6777,act_69_45,meeting_room,5.0,4,e,,b,,d,a,stand_up,,walk,,jump,nothing
6778,act_69_46,meeting_room,5.0,4,a,,c,,e,b,nothing,,walk,,rotation,nothing
6781,act_69_49,meeting_room,5.0,4,a,,c,,e,b,jump,,wave,,lie_down,jump
6784,act_69_52,meeting_room,5.0,4,a,,c,,e,b,pick_up,,sit_down,,stand_up,pick_up
6788,act_69_56,meeting_room,5.0,4,b,,d,,a,c,walk,,rotation,,jump,walk
6794,act_69_62,meeting_room,5.0,4,b,,d,,a,c,sit_down,,stand_up,,nothing,sit_down
6800,act_69_68,meeting_room,5.0,4,c,,e,,b,d,wave,,wave,,lie_down,wave
6802,act_69_70,meeting_room,5.0,4,c,,e,,b,d,pick_up,,pick_up,,sit_down,pick_up
6807,act_69_75,meeting_room,5.0,4,d,,a,,c,e,rotation,,rotation,,jump,rotation
6808,act_69_76,meeting_room,5.0,4,d,,a,,c,e,jump,,jump,,wave,jump
6810,act_69_78,meeting_room,5.0,4,d,,a,,c,e,lie_down,,lie_down,,pick_up,lie_down
6813,act_69_81,meeting_room,5.0,4,d,,a,,c,e,stand_up,,stand_up,,nothing,stand_up
6814,act_69_82,meeting_room,5.0,4,e,,b,,d,a,nothing,,nothing,,walk,nothing
6820,act_69_88,meeting_room,5.0,4,e,,b,,d,a,pick_up,,pick_up,,sit_down,pick_up
6834,act_70_3,meeting_room,5.0,5,a,b,c,d,e,,rotation,jump,wave,lie_down,pick_up,
6853,act_70_22,meeting_room,5.0,5,c,d,e,a,b,,jump,wave,lie_down,pick_up,sit_down,
6864,act_70_33,meeting_room,5.0,5,d,e,a,b,c,,lie_down,pick_up,sit_down,stand_up,nothing,
6870,act_70_39,meeting_room,5.0,5,e,a,b,c,d,,rotation,jump,wave,lie_down,pick_up,
6874,act_70_43,meeting_room,5.0,5,e,a,b,c,d,,pick_up,sit_down,stand_up,nothing,walk,
6882,act_70_51,meeting_room,5.0,5,a,b,c,d,e,,lie_down,lie_down,pick_up,pick_up,sit_down,
6883,act_70_52,meeting_room,5.0,5,a,b,c,d,e,,pick_up,pick_up,sit_down,sit_down,stand_up,
6892,act_70_61,meeting_room,5.0,5,b,c,d,e,a,,pick_up,pick_up,sit_down,sit_down,stand_up,
6893,act_70_62,meeting_room,5.0,5,b,c,d,e,a,,sit_down,sit_down,stand_up,stand_up,nothing,
6894,act_70_63,meeting_room,5.0,5,b,c,d,e,a,,stand_up,stand_up,nothing,nothing,walk,
6895,act_70_64,meeting_room,5.0,5,c,d,e,a,b,,nothing,nothing,nothing,walk,walk,
6896,act_70_65,meeting_room,5.0,5,c,d,e,a,b,,walk,walk,walk,rotation,rotation,
6899,act_70_68,meeting_room,5.0,5,c,d,e,a,b,,wave,wave,wave,lie_down,lie_down,
6906,act_70_75,meeting_room,5.0,5,d,e,a,b,c,,rotation,rotation,rotation,jump,jump,
6908,act_70_77,meeting_room,5.0,5,d,e,a,b,c,,wave,wave,wave,lie_down,lie_down,
6911,act_70_80,meeting_room,5.0,5,d,e,a,b,c,,sit_down,sit_down,sit_down,stand_up,stand_up,
6918,act_70_87,meeting_room,5.0,5,e,a,b,c,d,,lie_down,lie_down,lie_down,lie_down,pick_up,
6925,act_70_94,meeting_room,5.0,5,a,b,c,d,e,,jump,jump,jump,jump,jump,
6929,act_70_98,meeting_room,5.0,5,a,b,c,d,e,,sit_down,sit_down,sit_down,sit_down,sit_down,
6937,act_71_7,meeting_room,5.0,5,,b,c,d,e,a,,sit_down,stand_up,nothing,walk,pick_up
6938,act_71_8,meeting_room,5.0,5,,b,c,d,e,a,,stand_up,nothing,walk,rotation,sit_down
6939,act_71_9,meeting_room,5.0,5,,b,c,d,e,a,,nothing,walk,rotation,jump,stand_up
6942,act_71_12,meeting_room,5.0,5,,c,d,e,a,b,,jump,wave,lie_down,pick_up,rotation
6944,act_71_14,meeting_room,5.0,5,,c,d,e,a,b,,lie_down,pick_up,sit_down,stand_up,wave
6945,act_71_15,meeting_room,5.0,5,,c,d,e,a,b,,pick_up,sit_down,stand_up,nothing,lie_down
6950,act_71_20,meeting_room,5.0,5,,d,e,a,b,c,,rotation,jump,wave,lie_down,walk
6961,act_71_31,meeting_room,5.0,5,,e,a,b,c,d,,wave,lie_down,pick_up,sit_down,jump
6967,act_71_37,meeting_room,5.0,5,,a,b,c,d,e,,walk,rotation,jump,wave,nothing
6971,act_71_41,meeting_room,5.0,5,,a,b,c,d,e,,lie_down,pick_up,sit_down,stand_up,wave
6972,act_71_42,meeting_room,5.0,5,,a,b,c,d,e,,pick_up,sit_down,stand_up,nothing,lie_down
6981,act_71_51,meeting_room,5.0,5,,b,c,d,e,a,,lie_down,pick_up,pick_up,sit_down,lie_down
6982,act_71_52,meeting_room,5.0,5,,b,c,d,e,a,,pick_up,sit_down,sit_down,stand_up,pick_up
6987,act_71_57,meeting_room,5.0,5,,c,d,e,a,b,,rotation,jump,jump,wave,rotation
6989,act_71_59,meeting_room,5.0,5,,c,d,e,a,b,,wave,lie_down,lie_down,pick_up,wave
6997,act_71_67,meeting_room,5.0,5,,d,e,a,b,c,,jump,jump,wave,wave,jump
7001,act_71_71,meeting_room,5.0,5,,d,e,a,b,c,,sit_down,sit_down,stand_up,stand_up,sit_down
7003,act_71_73,meeting_room,5.0,5,,e,a,b,c,d,,nothing,nothing,walk,walk,nothing
7005,act_71_75,meeting_room,5.0,5,,e,a,b,c,d,,rotation,rotation,jump,jump,rotation
7006,act_71_76,meeting_room,5.0,5,,e,a,b,c,d,,jump,jump,wave,wave,jump
7010,act_71_80,meeting_room,5.0,5,,e,a,b,c,d,,sit_down,sit_down,stand_up,stand_up,sit_down
7011,act_71_81,meeting_room,5.0,5,,e,a,b,c,d,,stand_up,stand_up,nothing,nothing,stand_up
7015,act_71_85,meeting_room,5.0,5,,a,b,c,d,e,,jump,jump,jump,wave,jump
7023,act_71_93,meeting_room,5.0,5,,b,c,d,e,a,,rotation,rotation,rotation,rotation,rotation
7027,act_71_97,meeting_room,5.0,5,,b,c,d,e,a,,pick_up,pick_up,pick_up,pick_up,pick_up
7028,act_71_98,meeting_room,5.0,5,,b,c,d,e,a,,sit_down,sit_down,sit_down,sit_down,sit_down
7030,act_72_1,meeting_room,5.0,5,a,,c,d,e,b,nothing,,rotation,jump,wave,walk
7036,act_72_7,meeting_room,5.0,5,a,,c,d,e,b,pick_up,,stand_up,nothing,walk,sit_down
7042,act_72_13,meeting_room,5.0,5,b,,d,e,a,c,jump,,lie_down,pick_up,sit_down,wave
7044,act_72_15,meeting_room,5.0,5,b,,d,e,a,c,lie_down,,sit_down,stand_up,nothing,pick_up
7046,act_72_17,meeting_room,5.0,5,b,,d,e,a,c,sit_down,,nothing,walk,rotation,stand_up
7053,act_72_24,meeting_room,5.0,5,c,,e,a,b,d,lie_down,,sit_down,stand_up,nothing,pick_up
7057,act_72_28,meeting_room,5.0,5,d,,a,b,c,e,nothing,,rotation,jump,wave,walk
7058,act_72_29,meeting_room,5.0,5,d,,a,b,c,e,walk,,jump,wave,lie_down,rotation
7060,act_72_31,meeting_room,5.0,5,d,,a,b,c,e,jump,,lie_down,pick_up,sit_down,wave
7063,act_72_34,meeting_room,5.0,5,d,,a,b,c,e,pick_up,,stand_up,nothing,walk,sit_down
7070,act_72_41,meeting_room,5.0,5,e,,b,c,d,a,wave,,pick_up,sit_down,stand_up,lie_down
7080,act_72_51,meeting_room,5.0,5,a,,c,d,e,b,lie_down,,pick_up,pick_up,sit_down,lie_down
7084,act_72_55,meeting_room,5.0,5,b,,d,e,a,c,nothing,,walk,walk,rotation,nothing
7089,act_72_60,meeting_room,5.0,5,b,,d,e,a,c,lie_down,,pick_up,pick_up,sit_down,lie_down
7099,act_72_70,meeting_room,5.0,5,c,,e,a,b,d,pick_up,,pick_up,sit_down,sit_down,pick_up
7100,act_72_71,meeting_room,5.0,5,c,,e,a,b,d,sit_down,,sit_down,stand_up,stand_up,sit_down
7102,act_72_73,meeting_room,5.0,5,d,,a,b,c,e,nothing,,nothing,walk,walk,nothing
7103,act_72_74,meeting_room,5.0,5,d,,a,b,c,e,walk,,walk,rotation,rotation,walk
7113,act_72_84,meeting_room,5.0,5,e,,b,c,d,a,rotation,,rotation,rotation,jump,rotation
7115,act_72_86,meeting_room,5.0,5,e,,b,c,d,a,wave,,wave,wave,lie_down,wave
7116,act_72_87,meeting_room,5.0,5,e,,b,c,d,a,lie_down,,lie_down,lie_down,pick_up,lie_down
7118,act_72_89,meeting_room,5.0,5,e,,b,c,d,a,sit_down,,sit_down,sit_down,stand_up,sit_down
7120,act_72_91,meeting_room,5.0,5,a,,c,d,e,b,nothing,,nothing,nothing,nothing,nothing
7122,act_72_93,meeting_room,5.0,5,a,,c,d,e,b,rotation,,rotation,rotation,rotation,rotation
7124,act_72_95,meeting_room,5.0,5,a,,c,d,e,b,wave,,wave,wave,wave,wave
7125,act_72_96,meeting_room,5.0,5,a,,c,d,e,b,lie_down,,lie_down,lie_down,lie_down,lie_down
7126,act_72_97,meeting_room,5.0,5,a,,c,d,e,b,pick_up,,pick_up,pick_up,pick_up,pick_up
7127,act_72_98,meeting_room,5.0,5,a,,c,d,e,b,sit_down,,sit_down,sit_down,sit_down,sit_down
7138,act_73_10,empty_room,2.4,1,b,,,,,,nothing,,,,,
7139,act_73_11,empty_room,2.4,1,b,,,,,,walk,,,,,
7141,act_73_13,empty_room,2.4,1,b,,,,,,jump,,,,,
7142,act_73_14,empty_room,2.4,1,b,,,,,,wave,,,,,
7148,act_73_20,empty_room,2.4,1,c,,,,,,walk,,,,,
7152,act_73_24,empty_room,2.4,1,c,,,,,,lie_down,,,,,
7155,act_73_27,empty_room,2.4,1,c,,,,,,stand_up,,,,,
7159,act_73_31,empty_room,2.4,1,d,,,,,,jump,,,,,
7165,act_73_37,empty_room,2.4,1,e,,,,,,nothing,,,,,
7176,act_73_48,empty_room,2.4,1,a,,,,,,rotation,,,,,
7178,act_73_50,empty_room,2.4,1,a,,,,,,wave,,,,,
7180,act_73_52,empty_room,2.4,1,a,,,,,,pick_up,,,,,
7185,act_73_57,empty_room,2.4,1,b,,,,,,rotation,,,,,
7187,act_73_59,empty_room,2.4,1,b,,,,,,wave,,,,,
7191,act_73_63,empty_room,2.4,1,b,,,,,,stand_up,,,,,
7193,act_73_65,empty_room,2.4,1,c,,,,,,walk,,,,,
7197,act_73_69,empty_room,2.4,1,c,,,,,,lie_down,,,,,
7207,act_73_79,empty_room,2.4,1,d,,,,,,pick_up,,,,,
7209,act_73_81,empty_room,2.4,1,d,,,,,,stand_up,,,,,
7215,act_73_87,empty_room,2.4,1,e,,,,,,lie_down,,,,,
7216,act_73_88,empty_room,2.4,1,e,,,,,,pick_up,,,,,
7219,act_73_91,empty_room,2.4,1,a,,,,,,nothing,,,,,
7222,act_73_94,empty_room,2.4,1,a,,,,,,jump,,,,,
7228,act_74_1,empty_room,2.4,1,,b,,,,,,walk,,,,
7233,act_74_6,empty_room,2.4,1,,b,,,,,,pick_up,,,,
7240,act_74_13,empty_room,2.4,1,,c,,,,,,wave,,,,
7241,act_74_14,empty_room,2.4,1,,c,,,,,,lie_down,,,,
7242,act_74_15,empty_room,2.4,1,,c,,,,,,pick_up,,,,
7246,act_74_19,empty_room,2.4,1,,d,,,,,,walk,,,,
7254,act_74_27,empty_room,2.4,1,,d,,,,,,nothing,,,,
7267,act_74_40,empty_room,2.4,1,,a,,,,,,wave,,,,
7271,act_74_44,empty_room,2.4,1,,a,,,,,,stand_up,,,,
7275,act_74_48,empty_room,2.4,1,,b,,,,,,rotation,,,,
7281,act_74_54,empty_room,2.4,1,,b,,,,,,stand_up,,,,
7286,act_74_59,empty_room,2.4,1,,c,,,,,,wave,,,,
7288,act_74_61,empty_room,2.4,1,,c,,,,,,pick_up,,,,
7292,act_74_65,empty_room,2.4,1,,d,,,,,,walk,,,,
7295,act_74_68,empty_room,2.4,1,,d,,,,,,wave,,,,
7312,act_74_85,empty_room,2.4,1,,a,,,,,,jump,,,,
7313,act_74_86,empty_room,2.4,1,,a,,,,,,wave,,,,
7315,act_74_88,empty_room,2.4,1,,a,,,,,,pick_up,,,,
7327,act_75_1,empty_room,2.4,1,,,c,,,,,,rotation,,,
7328,act_75_2,empty_room,2.4,1,,,c,,,,,,jump,,,
7331,act_75_5,empty_room,2.4,1,,,c,,,,,,pick_up,,,
7340,act_75_14,empty_room,2.4,1,,,d,,,,,,pick_up,,,
7341,act_75_15,empty_room,2.4,1,,,d,,,,,,sit_down,,,
7344,act_75_18,empty_room,2.4,1,,,d,,,,,,walk,,,
7351,act_75_25,empty_room,2.4,1,,,e,,,,,,stand_up,,,
7352,act_75_26,empty_room,2.4,1,,,e,,,,,,nothing,,,
7358,act_75_32,empty_room,2.4,1,,,a,,,,,,pick_up,,,
7369,act_75_43,empty_room,2.4,1,,,b,,,,,,stand_up,,,
7374,act_75_48,empty_room,2.4,1,,,c,,,,,,jump,,,
7381,act_75_55,empty_room,2.4,1,,,d,,,,,,walk,,,
7386,act_75_60,empty_room,2.4,1,,,d,,,,,,pick_up,,,
7391,act_75_65,empty_room,2.4,1,,,e,,,,,,walk,,,
7393,act_75_67,empty_room,2.4,1,,,e,,,,,,jump,,,
7395,act_75_69,empty_room,2.4,1,,,e,,,,,,lie_down,,,
7398,act_75_72,empty_room,2.4,1,,,e,,,,,,stand_up,,,
7401,act_75_75,empty_room,2.4,1,,,a,,,,,,rotation,,,
7405,act_75_79,empty_room,2.4,1,,,a,,,,,,pick_up,,,
7409,act_75_83,empty_room,2.4,1,,,b,,,,,,walk,,,
7410,act_75_84,empty_room,2.4,1,,,b,,,,,,rotation,,,
7419,act_75_93,empty_room,2.4,1,,,c,,,,,,rotation,,,
7420,act_75_94,empty_room,2.4,1,,,c,,,,,,jump,,,
7422,act_75_96,empty_room,2.4,1,,,c,,,,,,lie_down,,,
7425,act_75_99,empty_room,2.4,1,,,c,,,,,,stand_up,,,
7427,act_76_2,empty_room,2.4,1,,,,d,,,,,,wave,,
7438,act_76_13,empty_room,2.4,1,,,,e,,,,,,pick_up,,
7447,act_76_22,empty_room,2.4,1,,,,a,,,,,,pick_up,,
7450,act_76_25,empty_room,2.4,1,,,,a,,,,,,nothing,,
7452,act_76_27,empty_room,2.4,1,,,,a,,,,,,rotation,,
7456,act_76_31,empty_room,2.4,1,,,,b,,,,,,pick_up,,
7474,act_76_49,empty_room,2.4,1,,,,d,,,,,,wave,,
7480,act_76_55,empty_room,2.4,1,,,,e,,,,,,walk,,
7484,act_76_59,empty_room,2.4,1,,,,e,,,,,,lie_down,,
7487,act_76_62,empty_room,2.4,1,,,,e,,,,,,stand_up,,
7490,act_76_65,empty_room,2.4,1,,,,a,,,,,,rotation,,
7491,act_76_66,empty_room,2.4,1,,,,a,,,,,,jump,,
7492,act_76_67,empty_room,2.4,1,,,,a,,,,,,wave,,
7495,act_76_70,empty_room,2.4,1,,,,a,,,,,,sit_down,,
7505,act_76_80,empty_room,2.4,1,,,,b,,,,,,stand_up,,
7510,act_76_85,empty_room,2.4,1,,,,c,,,,,,jump,,
7512,act_76_87,empty_room,2.4,1,,,,c,,,,,,lie_down,,
7514,act_76_89,empty_room,2.4,1,,,,c,,,,,,sit_down,,
7520,act_76_95,empty_room,2.4,1,,,,d,,,,,,wave,,
7527,act_77_3,empty_room,2.4,1,,,,,e,,,,,,pick_up,
7544,act_77_20,empty_room,2.4,1,,,,,b,,,,,,lie_down,
7547,act_77_23,empty_room,2.4,1,,,,,b,,,,,,stand_up,
7555,act_77_31,empty_room,2.4,1,,,,,c,,,,,,sit_down,
7556,act_77_32,empty_room,2.4,1,,,,,c,,,,,,stand_up,
7561,act_77_37,empty_room,2.4,1,,,,,d,,,,,,wave,
7562,act_77_38,empty_room,2.4,1,,,,,d,,,,,,lie_down,
7565,act_77_41,empty_room,2.4,1,,,,,d,,,,,,stand_up,
7571,act_77_47,empty_room,2.4,1,,,,,e,,,,,,jump,
7575,act_77_51,empty_room,2.4,1,,,,,e,,,,,,sit_down,
7576,act_77_52,empty_room,2.4,1,,,,,e,,,,,,stand_up,
7577,act_77_53,empty_room,2.4,1,,,,,e,,,,,,nothing,
7578,act_77_54,empty_room,2.4,1,,,,,e,,,,,,walk,
7588,act_77_64,empty_room,2.4,1,,,,,b,,,,,,walk,
7596,act_77_72,empty_room,2.4,1,,,,,b,,,,,,nothing,
7618,act_77_94,empty_room,2.4,1,,,,,e,,,,,,jump,
7623,act_77_99,empty_room,2.4,1,,,,,e,,,,,,stand_up,
7630,act_78_7,empty_room,2.4,1,,,,,,a,,,,,,pick_up
7639,act_78_16,empty_room,2.4,1,,,,,,b,,,,,,pick_up
7642,act_78_19,empty_room,2.4,1,,,,,,c,,,,,,nothing
7644,act_78_21,empty_room,2.4,1,,,,,,c,,,,,,rotation
7649,act_78_26,empty_room,2.4,1,,,,,,c,,,,,,sit_down
7651,act_78_28,empty_room,2.4,1,,,,,,d,,,,,,nothing
7652,act_78_29,empty_room,2.4,1,,,,,,d,,,,,,walk
7658,act_78_35,empty_room,2.4,1,,,,,,d,,,,,,sit_down
7668,act_78_45,empty_room,2.4,1,,,,,,e,,,,,,stand_up
7669,act_78_46,empty_room,2.4,1,,,,,,a,,,,,,nothing
7674,act_78_51,empty_room,2.4,1,,,,,,a,,,,,,lie_down
7675,act_78_52,empty_room,2.4,1,,,,,,a,,,,,,pick_up
7680,act_78_57,empty_room,2.4,1,,,,,,b,,,,,,rotation
7684,act_78_61,empty_room,2.4,1,,,,,,b,,,,,,pick_up
7687,act_78_64,empty_room,2.4,1,,,,,,c,,,,,,nothing
7688,act_78_65,empty_room,2.4,1,,,,,,c,,,,,,walk
7694,act_78_71,empty_room,2.4,1,,,,,,c,,,,,,sit_down
7695,act_78_72,empty_room,2.4,1,,,,,,c,,,,,,stand_up
7706,act_78_83,empty_room,2.4,1,,,,,,e,,,,,,walk
7715,act_78_92,empty_room,2.4,1,,,,,,a,,,,,,walk
7716,act_78_93,empty_room,2.4,1,,,,,,a,,,,,,rotation
7722,act_78_99,empty_room,2.4,1,,,,,,a,,,,,,stand_up
7724,act_79_2,empty_room,2.4,2,a,b,,,,,walk,rotation,,,,
7726,act_79_4,empty_room,2.4,2,a,b,,,,,jump,wave,,,,
7731,act_79_9,empty_room,2.4,2,a,b,,,,,stand_up,nothing,,,,
7735,act_79_13,empty_room,2.4,2,b,c,,,,,jump,wave,,,,
7759,act_79_37,empty_room,2.4,2,e,a,,,,,nothing,walk,,,,
7762,act_79_40,empty_room,2.4,2,e,a,,,,,jump,wave,,,,
7777,act_79_55,empty_room,2.4,2,b,c,,,,,nothing,nothing,,,,
7778,act_79_56,empty_room,2.4,2,b,c,,,,,walk,walk,,,,
7784,act_79_62,empty_room,2.4,2,b,c,,,,,sit_down,sit_down,,,,
7789,act_79_67,empty_room,2.4,2,c,d,,,,,jump,jump,,,,
7791,act_79_69,empty_room,2.4,2,c,d,,,,,lie_down,lie_down,,,,
7805,act_79_83,empty_room,2.4,2,e,a,,,,,walk,walk,,,,
7806,act_79_84,empty_room,2.4,2,e,a,,,,,rotation,rotation,,,,
7807,act_79_85,empty_room,2.4,2,e,a,,,,,jump,jump,,,,
7814,act_79_92,empty_room,2.4,2,a,b,,,,,walk,walk,,,,
7828,act_80_7,empty_room,2.4,2,,,c,d,,,,,stand_up,nothing,,
7831,act_80_10,empty_room,2.4,2,,,d,e,,,,,rotation,jump,,
7833,act_80_12,empty_room,2.4,2,,,d,e,,,,,wave,lie_down,,
7834,act_80_13,empty_room,2.4,2,,,d,e,,,,,lie_down,pick_up,,
7843,act_80_22,empty_room,2.4,2,,,e,a,,,,,lie_down,pick_up,,
7844,act_80_23,empty_room,2.4,2,,,e,a,,,,,pick_up,sit_down,,
7849,act_80_28,empty_room,2.4,2,,,a,b,,,,,rotation,jump,,
7850,act_80_29,empty_room,2.4,2,,,a,b,,,,,jump,wave,,
7858,act_80_37,empty_room,2.4,2,,,b,c,,,,,rotation,jump,,
7859,act_80_38,empty_room,2.4,2,,,b,c,,,,,jump,wave,,
7861,act_80_40,empty_room,2.4,2,,,b,c,,,,,lie_down,pick_up,,
7864,act_80_43,empty_room,2.4,2,,,b,c,,,,,stand_up,nothing,,
7868,act_80_47,empty_room,2.4,2,,,c,d,,,,,rotation,rotation,,
7870,act_80_49,empty_room,2.4,2,,,c,d,,,,,wave,wave,,
7871,act_80_50,empty_room,2.4,2,,,c,d,,,,,lie_down,lie_down,,
7879,act_80_58,empty_room,2.4,2,,,d,e,,,,,wave,wave,,
7892,act_80_71,empty_room,2.4,2,,,e,a,,,,,sit_down,stand_up,,
7893,act_80_72,empty_room,2.4,2,,,e,a,,,,,stand_up,nothing,,
7899,act_80_78,empty_room,2.4,2,,,a,b,,,,,lie_down,pick_up,,
7902,act_80_81,empty_room,2.4,2,,,a,b,,,,,stand_up,nothing,,
7905,act_80_84,empty_room,2.4,2,,,b,c,,,,,rotation,rotation,,
7907,act_80_86,empty_room,2.4,2,,,b,c,,,,,wave,wave,,
7917,act_80_96,empty_room,2.4,2,,,c,d,,,,,lie_down,lie_down,,
7940,act_81_20,empty_room,2.4,2,,,,,b,c,,,,,lie_down,walk
7942,act_81_22,empty_room,2.4,2,,,,,b,c,,,,,sit_down,jump
7944,act_81_24,empty_room,2.4,2,,,,,b,c,,,,,nothing,lie_down
7957,act_81_37,empty_room,2.4,2,,,,,d,e,,,,,wave,nothing
7962,act_81_42,empty_room,2.4,2,,,,,d,e,,,,,nothing,lie_down
7968,act_81_48,empty_room,2.4,2,,,,,e,a,,,,,wave,rotation
7971,act_81_51,empty_room,2.4,2,,,,,e,a,,,,,sit_down,lie_down
7974,act_81_54,empty_room,2.4,2,,,,,e,a,,,,,walk,stand_up
7980,act_81_60,empty_room,2.4,2,,,,,a,b,,,,,sit_down,lie_down
7981,act_81_61,empty_room,2.4,2,,,,,a,b,,,,,stand_up,pick_up
7983,act_81_63,empty_room,2.4,2,,,,,a,b,,,,,walk,stand_up
7985,act_81_65,empty_room,2.4,2,,,,,b,c,,,,,rotation,walk
7988,act_81_68,empty_room,2.4,2,,,,,b,c,,,,,lie_down,wave
7990,act_81_70,empty_room,2.4,2,,,,,b,c,,,,,sit_down,pick_up
7993,act_81_73,empty_room,2.4,2,,,,,c,d,,,,,walk,nothing
7994,act_81_74,empty_room,2.4,2,,,,,c,d,,,,,rotation,walk
7995,act_81_75,empty_room,2.4,2,,,,,c,d,,,,,jump,rotation
7997,act_81_77,empty_room,2.4,2,,,,,c,d,,,,,lie_down,wave
8003,act_81_83,empty_room,2.4,2,,,,,d,e,,,,,rotation,walk
8005,act_81_85,empty_room,2.4,2,,,,,d,e,,,,,wave,jump
8007,act_81_87,empty_room,2.4,2,,,,,d,e,,,,,pick_up,lie_down
8008,act_81_88,empty_room,2.4,2,,,,,d,e,,,,,sit_down,pick_up
8011,act_81_91,empty_room,2.4,2,,,,,e,a,,,,,nothing,nothing
8018,act_81_98,empty_room,2.4,2,,,,,e,a,,,,,sit_down,sit_down
8033,act_82_14,empty_room,2.4,3,b,c,d,,,,wave,lie_down,pick_up,,,
8039,act_82_20,empty_room,2.4,3,c,d,e,,,,walk,rotation,jump,,,
8042,act_82_23,empty_room,2.4,3,c,d,e,,,,wave,lie_down,pick_up,,,
8045,act_82_26,empty_room,2.4,3,c,d,e,,,,sit_down,stand_up,nothing,,,
8051,act_82_32,empty_room,2.4,3,d,e,a,,,,wave,lie_down,pick_up,,,
8054,act_82_35,empty_room,2.4,3,d,e,a,,,,sit_down,stand_up,nothing,,,
8057,act_82_38,empty_room,2.4,3,e,a,b,,,,walk,rotation,jump,,,
8059,act_82_40,empty_room,2.4,3,e,a,b,,,,jump,wave,lie_down,,,
8071,act_82_52,empty_room,2.4,3,a,b,c,,,,pick_up,pick_up,sit_down,,,
8074,act_82_55,empty_room,2.4,3,b,c,d,,,,nothing,nothing,walk,,,
8081,act_82_62,empty_room,2.4,3,b,c,d,,,,sit_down,sit_down,stand_up,,,
8083,act_82_64,empty_room,2.4,3,c,d,e,,,,nothing,nothing,nothing,,,
8097,act_82_78,empty_room,2.4,3,d,e,a,,,,lie_down,lie_down,lie_down,,,
8106,act_82_87,empty_room,2.4,3,e,a,b,,,,lie_down,lie_down,lie_down,,,
8111,act_82_92,empty_room,2.4,3,a,b,c,,,,walk,walk,walk,,,
8121,act_83_3,empty_room,2.4,3,,b,,d,,a,,jump,,lie_down,,rotation
8124,act_83_6,empty_room,2.4,3,,b,,d,,a,,pick_up,,stand_up,,lie_down
8126,act_83_8,empty_room,2.4,3,,b,,d,,a,,stand_up,,walk,,sit_down
8131,act_83_13,empty_room,2.4,3,,c,,e,,b,,wave,,pick_up,,jump
8134,act_83_16,empty_room,2.4,3,,c,,e,,b,,sit_down,,nothing,,pick_up
8136,act_83_18,empty_room,2.4,3,,c,,e,,b,,nothing,,rotation,,stand_up
8151,act_83_33,empty_room,2.4,3,,e,,b,,d,,pick_up,,stand_up,,lie_down
8153,act_83_35,empty_room,2.4,3,,e,,b,,d,,stand_up,,walk,,sit_down
8155,act_83_37,empty_room,2.4,3,,a,,c,,e,,walk,,jump,,nothing
8156,act_83_38,empty_room,2.4,3,,a,,c,,e,,rotation,,wave,,walk
8163,act_83_45,empty_room,2.4,3,,a,,c,,e,,nothing,,rotation,,stand_up
