#,label,environment,wifi_band,number_of_users,user_1_location,user_2_location,user_3_location,user_4_location,user_5_location,user_6_location,user_1_activity,user_2_activity,user_3_activity,user_4_activity,user_5_activity,user_6_activity
796,act_9_4,classroom,2.4,2,,,,,e,a,,,,,sit_down,jump
3860,act_39_98,meeting_room,2.4,1,,,c,,,,,,sit_down,,,
10182,act_103_84,empty_room,5.0,4,e,a,b,c,,,rotation,rotation,rotation,rotation,,
8114,act_82_95,empty_room,2.4,3,a,b,c,,,,wave,wave,wave,,,
4333,act_44_76,meeting_room,2.4,2,,,a,b,,,,,jump,wave,,
7749,act_79_27,empty_room,2.4,2,c,d,,,,,stand_up,nothing,,,,
9378,act_95_72,empty_room,5.0,1,,,,,b,,,,,,nothing,
10905,act_203_15,meeting_room,2.4,0,,,,,,,,,,,,
11215,act_206_28,empty_room,5.0,0,,,,,,,,,,,,
3685,act_38_22,meeting_room,2.4,1,,d,,,,,,wave,,,,
8199,act_83_81,empty_room,2.4,3,,e,,b,,d,,stand_up,,nothing,,stand_up
8432,act_86_17,empty_room,2.4,4,,c,,e,a,b,,stand_up,,walk,rotation,sit_down
10859,act_202_68,classroom,5.0,0,,,,,,,,,,,,
4611,act_47_57,meeting_room,2.4,3,,c,,e,,b,,rotation,,jump,,rotation
4451,act_45_95,meeting_room,2.4,2,,,,,e,a,,,,,wave,wave
7363,act_75_37,empty_room,2.4,1,,,b,,,,,,rotation,,,
1531,act_16_46,classroom,2.4,5,a,b,c,d,e,,nothing,nothing,walk,walk,rotation,
4743,act_48_90,meeting_room,2.4,3,e,,,,d,a,stand_up,,,,nothing,stand_up
9198,act_93_90,empty_room,5.0,1,,,b,,,,,,stand_up,,,
8519,act_87_5,empty_room,2.4,4,a,,c,,e,b,wave,,pick_up,,stand_up,lie_down
10581,act_107_87,empty_room,5.0,5,,a,b,c,d,e,,lie_down,lie_down,lie_down,pick_up,lie_down
5485,act_56_40,meeting_room,5.0,1,,a,,,,,,wave,,,,
319,act_4_22,classroom,2.4,1,,,,a,,,,,,pick_up,,
4047,act_41_87,meeting_room,2.4,1,,,,,d,,,,,,pick_up,
9005,act_91_95,empty_room,5.0,1,a,,,,,,wave,,,,,
10103,act_103_5,empty_room,5.0,4,a,b,c,d,,,wave,lie_down,pick_up,sit_down,,
2957,act_30_86,classroom,5.0,3,e,,,,d,a,wave,,,,lie_down,wave
901,act_10_10,classroom,2.4,3,b,c,d,,,,nothing,walk,rotation,,,
11078,act_204_89,meeting_room,5.0,0,,,,,,,,,,,,
9937,act_101_37,empty_room,5.0,3,,a,,c,,e,,walk,,jump,,nothing
5382,act_55_36,meeting_room,5.0,1,d,,,,,,stand_up,,,,,
903,act_10_12,classroom,2.4,3,b,c,d,,,,rotation,jump,wave,,,
2628,act_27_54,classroom,5.0,2,,,,,e,a,,,,,walk,stand_up
3289,act_34_22,classroom,5.0,5,c,d,e,a,b,,jump,wave,lie_down,pick_up,sit_down,
2577,act_27_3,classroom,5.0,2,,,,,e,a,,,,,pick_up,rotation
9730,act_99_28,empty_room,5.0,2,,,,,c,d,,,,,wave,nothing
2821,act_29_49,classroom,5.0,3,,b,,d,,a,,jump,,wave,,jump
3692,act_38_29,meeting_room,2.4,1,,e,,,,,,rotation,,,,
5583,act_57_39,meeting_room,5.0,1,,,b,,,,,,wave,,,
2192,act_23_14,classroom,5.0,1,,,,,a,,,,,,stand_up,
3695,act_38_32,meeting_room,2.4,1,,e,,,,,,lie_down,,,,
3345,act_34_78,classroom,5.0,5,d,e,a,b,c,,lie_down,lie_down,lie_down,pick_up,pick_up,
1283,act_13_95,classroom,2.4,4,a,b,c,d,,,wave,wave,wave,wave,,
7786,act_79_64,empty_room,2.4,2,c,d,,,,,nothing,nothing,,,,
8417,act_86_2,empty_room,2.4,4,,b,,d,e,a,,rotation,,wave,lie_down,walk
9057,act_92_48,empty_room,5.0,1,,b,,,,,,rotation,,,,
6401,act_65_65,meeting_room,5.0,3,,d,,a,,c,,walk,,rotation,,walk
5757,act_59_15,meeting_room,5.0,1,,,,,a,,,,,,nothing,
6438,act_66_3,meeting_room,5.0,3,a,,,,e,b,rotation,,,,pick_up,jump
867,act_9_75,classroom,2.4,2,,,,,c,d,,,,,jump,rotation
9940,act_101_40,empty_room,5.0,3,,a,,c,,e,,wave,,pick_up,,jump
2931,act_30_60,classroom,5.0,3,b,,,,a,c,lie_down,,,,sit_down,lie_down
9101,act_92_92,empty_room,5.0,1,,b,,,,,,walk,,,,
2217,act_23_39,classroom,5.0,1,,,,,d,,,,,,pick_up,
71,act_1_71,classroom,2.4,1,c,,,,,,sit_down,,,,,
3903,act_40_42,meeting_room,2.4,1,,,,c,,,,,,stand_up,,
6686,act_68_53,meeting_room,5.0,4,,b,,d,e,a,,sit_down,,stand_up,nothing,sit_down
2216,act_23_38,classroom,5.0,1,,,,,d,,,,,,lie_down,
9383,act_95_77,empty_room,5.0,1,,,,,c,,,,,,lie_down,
2930,act_30_59,classroom,5.0,3,b,,,,a,c,wave,,,,pick_up,wave
5988,act_61_48,meeting_room,5.0,2,a,b,,,,,rotation,rotation,,,,
3858,act_39_96,meeting_room,2.4,1,,,c,,,,,,lie_down,,,
361,act_4_64,classroom,2.4,1,,,,a,,,,,,walk,,
6760,act_69_28,meeting_room,5.0,4,d,,a,,c,e,nothing,,rotation,,wave,walk
1767,act_18_84,classroom,2.4,5,e,,b,c,d,a,rotation,,rotation,rotation,jump,rotation
3248,act_33_80,classroom,5.0,4,d,,a,,c,e,sit_down,,sit_down,,stand_up,sit_down
5370,act_55_24,meeting_room,5.0,1,c,,,,,,lie_down,,,,,
7390,act_75_64,empty_room,2.4,1,,,e,,,,,,nothing,,,
3022,act_31_52,classroom,5.0,4,a,b,c,d,,,pick_up,pick_up,sit_down,sit_down,,
10285,act_104_88,empty_room,5.0,4,,a,,c,d,e,,pick_up,,pick_up,sit_down,pick_up
6178,act_63_40,meeting_room,5.0,2,,,,,d,e,,,,,sit_down,jump
2827,act_29_55,classroom,5.0,3,,c,,e,,b,,nothing,,walk,,nothing
6224,act_63_86,meeting_room,5.0,2,,,,,d,e,,,,,lie_down,wave
5287,act_54_40,meeting_room,2.4,5,e,,b,c,d,a,jump,,lie_down,pick_up,sit_down,wave
915,act_10_24,classroom,2.4,3,c,d,e,,,,lie_down,pick_up,sit_down,,,
2761,act_28_88,classroom,5.0,3,e,a,b,,,,pick_up,pick_up,pick_up,,,
8164,act_83_46,empty_room,2.4,3,,b,,d,,a,,nothing,,walk,,nothing
11128,act_205_40,empty_room,2.4,0,,,,,,,,,,,,
5150,act_53_2,meeting_room,2.4,5,,b,c,d,e,a,,rotation,jump,wave,lie_down,walk
3996,act_41_36,meeting_room,2.4,1,,,,,c,,,,,,jump,
5211,act_53_63,meeting_room,2.4,5,,c,d,e,a,b,,stand_up,nothing,nothing,walk,stand_up
11108,act_205_20,empty_room,2.4,0,,,,,,,,,,,,
6831,act_69_99,meeting_room,5.0,4,a,,c,,e,b,stand_up,,stand_up,,stand_up,stand_up
4257,act_43_99,meeting_room,2.4,2,a,b,,,,,stand_up,stand_up,,,,
7508,act_76_83,empty_room,2.4,1,,,,c,,,,,,walk,,
544,act_6_49,classroom,2.4,1,,,,,,a,,,,,,jump
3602,act_37_38,meeting_room,2.4,1,e,,,,,,walk,,,,,
304,act_4_7,classroom,2.4,1,,,,d,,,,,,nothing,,
4774,act_49_22,meeting_room,2.4,4,c,d,e,a,,,jump,wave,lie_down,pick_up,,
10952,act_203_62,meeting_room,2.4,0,,,,,,,,,,,,
4605,act_47_51,meeting_room,2.4,3,,b,,d,,a,,lie_down,,pick_up,,lie_down
2378,act_25_2,classroom,5.0,2,a,b,,,,,walk,rotation,,,,
6747,act_69_15,meeting_room,5.0,4,b,,d,,a,c,lie_down,,sit_down,,nothing,pick_up
1954,act_20_73,classroom,5.0,1,,e,,,,,,nothing,,,,
6650,act_68_17,meeting_room,5.0,4,,c,,e,a,b,,stand_up,,walk,rotation,sit_down
9852,act_100_51,empty_room,5.0,3,a,b,c,,,,lie_down,lie_down,pick_up,,,
8245,act_84_28,empty_room,2.4,3,d,,,,c,e,nothing,,,,wave,walk
4490,act_46_35,meeting_room,2.4,3,d,e,a,,,,sit_down,stand_up,nothing,,,
2345,act_24_68,classroom,5.0,1,,,,,,c,,,,,,wave
4449,act_45_93,meeting_room,2.4,2,,,,,e,a,,,,,rotation,rotation
8489,act_86_74,empty_room,2.4,4,,e,,b,c,d,,walk,,rotation,rotation,walk
2109,act_22_30,classroom,5.0,1,,,,b,,,,,,lie_down,,
9351,act_95_45,empty_room,5.0,1,,,,,d,,,,,,jump,
7766,act_79_44,empty_room,2.4,2,e,a,,,,,sit_down,stand_up,,,,
8498,act_86_83,empty_room,2.4,4,,a,,c,d,e,,walk,,walk,rotation,walk
10893,act_203_3,meeting_room,2.4,0,,,,,,,,,,,,
8548,act_87_34,empty_room,2.4,4,d,,a,,c,e,pick_up,,stand_up,,walk,sit_down
2808,act_29_36,classroom,5.0,3,,e,,b,,d,,nothing,,rotation,,stand_up
9928,act_101_28,empty_room,5.0,3,,e,,b,,d,,walk,,jump,,nothing
3530,act_36_65,classroom,5.0,5,c,,e,a,b,d,walk,,walk,rotation,rotation,walk
5340,act_54_93,meeting_room,2.4,5,a,,c,d,e,b,rotation,,rotation,rotation,rotation,rotation
5741,act_58_98,meeting_room,5.0,1,,,,d,,,,,,sit_down,,
6138,act_62_99,meeting_room,5.0,2,,,c,d,,,,,stand_up,stand_up,,
9412,act_96_7,empty_room,5.0,1,,,,,,a,,,,,,pick_up
8912,act_91_2,empty_room,5.0,1,a,,,,,,walk,,,,,
9679,act_98_76,empty_room,5.0,2,,,a,b,,,,,jump,wave,,
6607,act_67_73,meeting_room,5.0,4,d,e,a,b,,,nothing,nothing,nothing,walk,,
1148,act_12_59,classroom,2.4,3,b,,,,a,c,wave,,,,pick_up,wave
8389,act_85_73,empty_room,2.4,4,d,e,a,b,,,nothing,nothing,nothing,walk,,
10846,act_202_55,classroom,5.0,0,,,,,,,,,,,,
5305,act_54_58,meeting_room,2.4,5,b,,d,e,a,c,jump,,wave,wave,lie_down,jump
5763,act_59_21,meeting_room,5.0,1,,,,,b,,,,,,pick_up,
2373,act_24_96,classroom,5.0,1,,,,,,a,,,,,,lie_down
2240,act_23_62,classroom,5.0,1,,,,,a,,,,,,nothing,
10921,act_203_31,meeting_room,2.4,0,,,,,,,,,,,,
1057,act_11_67,classroom,2.4,3,,d,,a,,c,,jump,,wave,,jump
2902,act_30_31,classroom,5.0,3,d,,,,c,e,jump,,,,sit_down,wave
762,act_8_69,classroom,2.4,2,,,e,a,,,,,lie_down,pick_up,,
10261,act_104_64,empty_room,5.0,4,,d,,a,b,c,,nothing,,walk,walk,nothing
5754,act_59_12,meeting_room,5.0,1,,,,,a,,,,,,pick_up,
10810,act_202_19,classroom,5.0,0,,,,,,,,,,,,
4735,act_48_82,meeting_room,2.4,3,e,,,,d,a,nothing,,,,walk,nothing
10858,act_202_67,classroom,5.0,0,,,,,,,,,,,,
3689,act_38_26,meeting_room,2.4,1,,d,,,,,,stand_up,,,,
9268,act_94_61,empty_room,5.0,1,,,,e,,,,,,sit_down,,
9751,act_99_49,empty_room,5.0,2,,,,,e,a,,,,,lie_down,jump
10112,act_103_14,empty_room,5.0,4,b,c,d,e,,,wave,lie_down,pick_up,sit_down,,
652,act_7_58,classroom,2.4,2,b,c,,,,,jump,jump,,,,
7771,act_79_49,empty_room,2.4,2,a,b,,,,,jump,jump,,,,
7700,act_78_77,empty_room,2.4,1,,,,,,d,,,,,,wave
1692,act_18_9,classroom,2.4,5,a,,c,d,e,b,stand_up,,walk,rotation,jump,nothing
9212,act_94_5,empty_room,5.0,1,,,,d,,,,,,sit_down,,
10726,act_201_34,classroom,2.4,0,,,,,,,,,,,,
1741,act_18_58,classroom,2.4,5,b,,d,e,a,c,jump,,wave,wave,lie_down,jump
8723,act_89_11,empty_room,2.4,5,,c,d,e,a,b,,rotation,jump,wave,lie_down,walk
9322,act_95_16,empty_room,5.0,1,,,,,a,,,,,,walk,
9234,act_94_27,empty_room,5.0,1,,,,a,,,,,,rotation,,
2859,act_29_87,classroom,5.0,3,,a,,c,,e,,lie_down,,lie_down,,lie_down
8849,act_90_38,empty_room,2.4,5,e,,b,c,d,a,walk,,jump,wave,lie_down,rotation
5404,act_55_58,meeting_room,5.0,1,b,,,,,,jump,,,,,
2076,act_21_96,classroom,5.0,1,,,c,,,,,,lie_down,,,
2914,act_30_43,classroom,5.0,3,e,,,,d,a,pick_up,,,,walk,sit_down
9629,act_98_26,empty_room,5.0,2,,,e,a,,,,,nothing,walk,,
10469,act_106_74,empty_room,5.0,5,d,e,a,b,c,,walk,walk,walk,rotation,rotation,
5265,act_54_18,meeting_room,2.4,5,b,,d,e,a,c,stand_up,,walk,rotation,jump,nothing
10977,act_203_87,meeting_room,2.4,0,,,,,,,,,,,,
1693,act_18_10,classroom,2.4,5,b,,d,e,a,c,nothing,,rotation,jump,wave,walk
3985,act_41_25,meeting_room,2.4,1,,,,,b,,,,,,walk,
3528,act_36_63,classroom,5.0,5,b,,d,e,a,c,stand_up,,nothing,nothing,walk,stand_up
5969,act_61_29,meeting_room,5.0,2,d,e,,,,,walk,rotation,,,,
4976,act_51_26,meeting_room,2.4,4,c,,e,,b,d,sit_down,,nothing,,rotation,stand_up
674,act_7_80,classroom,2.4,2,d,e,,,,,sit_down,sit_down,,,,
593,act_6_98,classroom,2.4,1,,,,,,a,,,,,,sit_down
484,act_5_88,classroom,2.4,1,,,,,d,,,,,,sit_down,
11161,act_205_73,empty_room,2.4,0,,,,,,,,,,,,
11254,act_206_67,empty_room,5.0,0,,,,,,,,,,,,
4773,act_49_21,meeting_room,2.4,4,c,d,e,a,,,rotation,jump,wave,lie_down,,
909,act_10_18,classroom,2.4,3,b,c,d,,,,stand_up,nothing,walk,,,
3458,act_35_92,classroom,5.0,5,,b,c,d,e,a,,walk,walk,walk,walk,walk
1924,act_20_43,classroom,5.0,1,,a,,,,,,sit_down,,,,
6389,act_65_53,meeting_room,5.0,3,,b,,d,,a,,sit_down,,stand_up,,sit_down
9582,act_97_78,empty_room,5.0,2,d,e,,,,,lie_down,lie_down,,,,
5911,act_60_70,meeting_room,5.0,1,,,,,,c,,,,,,pick_up
884,act_9_92,classroom,2.4,2,,,,,e,a,,,,,walk,walk
8458,act_86_43,empty_room,2.4,4,,a,,c,d,e,,sit_down,,nothing,walk,pick_up
3778,act_39_16,meeting_room,2.4,1,,,d,,,,,,stand_up,,,
5724,act_58_81,meeting_room,5.0,1,,,,b,,,,,,nothing,,
7779,act_79_57,empty_room,2.4,2,b,c,,,,,rotation,rotation,,,,
3335,act_34_68,classroom,5.0,5,c,d,e,a,b,,wave,wave,wave,lie_down,lie_down,
7883,act_80_62,empty_room,2.4,2,,,d,e,,,,,stand_up,stand_up,,
3026,act_31_56,classroom,5.0,4,b,c,d,e,,,walk,walk,rotation,rotation,,
9072,act_92_63,empty_room,5.0,1,,c,,,,,,stand_up,,,,
3583,act_37_19,meeting_room,2.4,1,c,,,,,,nothing,,,,,
748,act_8_55,classroom,2.4,2,,,d,e,,,,,walk,walk,,
2035,act_21_55,classroom,5.0,1,,,d,,,,,,walk,,,
8720,act_89_8,empty_room,2.4,5,,b,c,d,e,a,,stand_up,nothing,walk,rotation,sit_down
6855,act_70_24,meeting_room,5.0,5,c,d,e,a,b,,lie_down,pick_up,sit_down,stand_up,nothing,
6276,act_64_39,meeting_room,5.0,3,e,a,b,,,,rotation,jump,wave,,,
458,act_5_62,classroom,2.4,1,,,,,a,,,,,,nothing,
7195,act_73_67,empty_room,2.4,1,c,,,,,,jump,,,,,
3419,act_35_53,classroom,5.0,5,,b,c,d,e,a,,sit_down,stand_up,stand_up,nothing,sit_down
3035,act_31_65,classroom,5.0,4,c,d,e,a,,,walk,walk,walk,rotation,,
7355,act_75_29,empty_room,2.4,1,,,a,,,,,,jump,,,
10561,act_107_67,empty_room,5.0,5,,d,e,a,b,c,,jump,jump,wave,wave,jump
1374,act_14_87,classroom,2.4,4,,a,,c,d,e,,lie_down,,lie_down,pick_up,lie_down
10277,act_104_80,empty_room,5.0,4,,e,,b,c,d,,sit_down,,stand_up,stand_up,sit_down
5598,act_57_54,meeting_room,5.0,1,,,c,,,,,,nothing,,,
6204,act_63_66,meeting_room,5.0,2,,,,,b,c,,,,,jump,rotation
7243,act_74_16,empty_room,2.4,1,,c,,,,,,sit_down,,,,
11037,act_204_48,meeting_room,5.0,0,,,,,,,,,,,,
5698,act_58_55,meeting_room,5.0,1,,,,e,,,,,,walk,,
3298,act_34_31,classroom,5.0,5,d,e,a,b,c,,jump,wave,lie_down,pick_up,sit_down,
6622,act_67_88,meeting_room,5.0,4,e,a,b,c,,,pick_up,pick_up,pick_up,pick_up,,
10131,act_103_33,empty_room,5.0,4,d,e,a,b,,,lie_down,pick_up,sit_down,stand_up,,
5415,act_55_69,meeting_room,5.0,1,c,,,,,,lie_down,,,,,
3525,act_36_60,classroom,5.0,5,b,,d,e,a,c,lie_down,,pick_up,pick_up,sit_down,lie_down
9798,act_99_96,empty_room,5.0,2,,,,,e,a,,,,,lie_down,lie_down
6721,act_68_88,meeting_room,5.0,4,,a,,c,d,e,,pick_up,,pick_up,sit_down,pick_up
9811,act_100_10,empty_room,5.0,3,b,c,d,,,,nothing,walk,rotation,,,
6051,act_62_12,meeting_room,5.0,2,,,d,e,,,,,wave,lie_down,,
8047,act_82_28,empty_room,2.4,3,d,e,a,,,,nothing,walk,rotation,,,
10082,act_102_83,empty_room,5.0,3,e,,,,d,a,walk,,,,rotation,walk
36,act_1_36,classroom,2.4,1,d,,,,,,stand_up,,,,,
9732,act_99_30,empty_room,5.0,2,,,,,c,d,,,,,pick_up,rotation
51,act_1_51,classroom,2.4,1,a,,,,,,lie_down,,,,,
1397,act_15_11,classroom,2.4,4,b,,d,,a,c,walk,,jump,,lie_down,rotation
2341,act_24_64,classroom,5.0,1,,,,,,c,,,,,,nothing
4221,act_43_63,meeting_room,2.4,2,b,c,,,,,stand_up,stand_up,,,,
7579,act_77_55,empty_room,2.4,1,,,,,a,,,,,,rotation,
9632,act_98_29,empty_room,5.0,2,,,a,b,,,,,jump,wave,,
11050,act_204_61,meeting_room,5.0,0,,,,,,,,,,,,
429,act_5_33,classroom,2.4,1,,,,,c,,,,,,nothing,
9016,act_92_7,empty_room,5.0,1,,b,,,,,,sit_down,,,,
3018,act_31_48,classroom,5.0,4,a,b,c,d,,,rotation,rotation,jump,jump,,
96,act_1_96,classroom,2.4,1,a,,,,,,lie_down,,,,,
5502,act_56_57,meeting_room,5.0,1,,c,,,,,,rotation,,,,
6463,act_66_28,meeting_room,5.0,3,d,,,,c,e,nothing,,,,wave,walk
5762,act_59_20,meeting_room,5.0,1,,,,,b,,,,,,lie_down,
2535,act_26_60,classroom,5.0,2,,,d,e,,,,,pick_up,pick_up,,
1143,act_12_54,classroom,2.4,3,a,,,,e,b,stand_up,,,,walk,stand_up
5334,act_54_87,meeting_room,2.4,5,e,,b,c,d,a,lie_down,,lie_down,lie_down,pick_up,lie_down
9031,act_92_22,empty_room,5.0,1,,d,,,,,,wave,,,,
1407,act_15_21,classroom,2.4,4,c,,e,,b,d,rotation,,wave,,pick_up,jump
609,act_7_15,classroom,2.4,2,b,c,,,,,lie_down,pick_up,,,,
409,act_5_13,classroom,2.4,1,,,,,a,,,,,,sit_down,
2877,act_30_6,classroom,5.0,3,a,,,,e,b,lie_down,,,,nothing,pick_up
7394,act_75_68,empty_room,2.4,1,,,e,,,,,,wave,,,
8474,act_86_59,empty_room,2.4,4,,c,,e,a,b,,wave,,lie_down,pick_up,wave
3044,act_31_74,classroom,5.0,4,d,e,a,b,,,walk,walk,walk,rotation,,
6860,act_70_29,meeting_room,5.0,5,d,e,a,b,c,,walk,rotation,jump,wave,lie_down,
10815,act_202_24,classroom,5.0,0,,,,,,,,,,,,
5054,act_52_5,meeting_room,2.4,5,a,b,c,d,e,,wave,lie_down,pick_up,sit_down,stand_up,
11048,act_204_59,meeting_room,5.0,0,,,,,,,,,,,,
4036,act_41_76,meeting_room,2.4,1,,,,,c,,,,,,wave,
851,act_9_59,classroom,2.4,2,,,,,a,b,,,,,pick_up,wave
9388,act_95_82,empty_room,5.0,1,,,,,d,,,,,,walk,
2320,act_24_43,classroom,5.0,1,,,,,,e,,,,,,pick_up
5767,act_59_25,meeting_room,5.0,1,,,,,b,,,,,,walk,
3102,act_32_33,classroom,5.0,4,,e,,b,c,d,,pick_up,,stand_up,nothing,lie_down
8524,act_87_10,empty_room,2.4,4,b,,d,,a,c,nothing,,rotation,,wave,walk
2040,act_21_60,classroom,5.0,1,,,d,,,,,,pick_up,,,
4258,act_44_1,meeting_room,2.4,2,,,c,d,,,,,rotation,jump,,
2772,act_28_99,classroom,5.0,3,a,b,c,,,,stand_up,stand_up,stand_up,,,
11197,act_206_10,empty_room,5.0,0,,,,,,,,,,,,
400,act_5_4,classroom,2.4,1,,,,,e,,,,,,sit_down,
8551,act_87_37,empty_room,2.4,4,e,,b,,d,a,nothing,,rotation,,wave,walk
5278,act_54_31,meeting_room,2.4,5,d,,a,b,c,e,jump,,lie_down,pick_up,sit_down,wave
9516,act_97_12,empty_room,5.0,2,b,c,,,,,rotation,jump,,,,
9301,act_94_94,empty_room,5.0,1,,,,d,,,,,,jump,,
9966,act_101_66,empty_room,5.0,3,,d,,a,,c,,rotation,,jump,,rotation
8652,act_88_39,empty_room,2.4,5,e,a,b,c,d,,rotation,jump,wave,lie_down,pick_up,
11212,act_206_25,empty_room,5.0,0,,,,,,,,,,,,
5599,act_57_55,meeting_room,5.0,1,,,d,,,,,,walk,,,
7931,act_81_11,empty_room,2.4,2,,,,,a,b,,,,,lie_down,walk
8949,act_91_39,empty_room,5.0,1,e,,,,,,rotation,,,,,
10475,act_106_80,empty_room,5.0,5,d,e,a,b,c,,sit_down,sit_down,sit_down,stand_up,stand_up,
1852,act_19_70,classroom,5.0,1,c,,,,,,pick_up,,,,,
1972,act_20_91,classroom,5.0,1,,b,,,,,,nothing,,,,
9831,act_100_30,empty_room,5.0,3,d,e,a,,,,rotation,jump,wave,,,
7272,act_74_45,empty_room,2.4,1,,a,,,,,,nothing,,,,
4348,act_44_91,meeting_room,2.4,2,,,c,d,,,,,nothing,nothing,,
3992,act_41_32,meeting_room,2.4,1,,,,,c,,,,,,stand_up,
6936,act_71_6,meeting_room,5.0,5,,b,c,d,e,a,,pick_up,sit_down,stand_up,nothing,lie_down
6062,act_62_23,meeting_room,5.0,2,,,e,a,,,,,pick_up,sit_down,,
6519,act_66_84,meeting_room,5.0,3,e,,,,d,a,rotation,,,,jump,rotation
2532,act_26_57,classroom,5.0,2,,,d,e,,,,,jump,jump,,
11281,act_206_94,empty_room,5.0,0,,,,,,,,,,,,
10359,act_105_63,empty_room,5.0,4,b,,d,,a,c,stand_up,,nothing,,walk,stand_up
8611,act_87_97,empty_room,2.4,4,a,,c,,e,b,pick_up,,pick_up,,pick_up,pick_up
3785,act_39_23,meeting_room,2.4,1,,,e,,,,,,pick_up,,,
1348,act_14_61,classroom,2.4,4,,c,,e,a,b,,pick_up,,sit_down,stand_up,pick_up
9163,act_93_55,empty_room,5.0,1,,,d,,,,,,walk,,,
1499,act_16_14,classroom,2.4,5,b,c,d,e,a,,wave,lie_down,pick_up,sit_down,stand_up,
428,act_5_32,classroom,2.4,1,,,,,c,,,,,,stand_up,
1644,act_17_60,classroom,2.4,5,,c,d,e,a,b,,lie_down,pick_up,pick_up,sit_down,lie_down
6291,act_64_54,meeting_room,5.0,3,a,b,c,,,,stand_up,stand_up,nothing,,,
1512,act_16_27,classroom,2.4,5,c,d,e,a,b,,stand_up,nothing,walk,rotation,jump,
9894,act_100_93,empty_room,5.0,3,a,b,c,,,,rotation,rotation,rotation,,,
1054,act_11_64,classroom,2.4,3,,d,,a,,c,,nothing,,walk,,nothing
6608,act_67_74,meeting_room,5.0,4,d,e,a,b,,,walk,walk,walk,rotation,,
3405,act_35_39,classroom,5.0,5,,a,b,c,d,e,,jump,wave,lie_down,pick_up,rotation
1580,act_16_95,classroom,2.4,5,a,b,c,d,e,,wave,wave,wave,wave,wave,
709,act_8_16,classroom,2.4,2,,,d,e,,,,,stand_up,nothing,,
3911,act_40_50,meeting_room,2.4,1,,,,d,,,,,,lie_down,,
2589,act_27_15,classroom,5.0,2,,,,,a,b,,,,,nothing,lie_down
7494,act_76_69,empty_room,2.4,1,,,,a,,,,,,pick_up,,
8831,act_90_20,empty_room,2.4,5,c,,e,a,b,d,walk,,jump,wave,lie_down,rotation
5704,act_58_61,meeting_room,5.0,1,,,,e,,,,,,sit_down,,
9830,act_100_29,empty_room,5.0,3,d,e,a,,,,walk,rotation,jump,,,
5962,act_61_22,meeting_room,5.0,2,c,d,,,,,jump,wave,,,,
2250,act_23_72,classroom,5.0,1,,,,,b,,,,,,nothing,
7582,act_77_58,empty_room,2.4,1,,,,,a,,,,,,lie_down,
4380,act_45_24,meeting_room,2.4,2,,,,,b,c,,,,,nothing,lie_down
5518,act_56_73,meeting_room,5.0,1,,e,,,,,,nothing,,,,
555,act_6_60,classroom,2.4,1,,,,,,b,,,,,,lie_down
11007,act_204_18,meeting_room,5.0,0,,,,,,,,,,,,
9664,act_98_61,empty_room,5.0,2,,,d,e,,,,,sit_down,sit_down,,
11181,act_205_93,empty_room,2.4,0,,,,,,,,,,,,
8881,act_90_70,empty_room,2.4,5,c,,e,a,b,d,pick_up,,pick_up,sit_down,sit_down,pick_up
4247,act_43_89,meeting_room,2.4,2,e,a,,,,,sit_down,sit_down,,,,
7567,act_77_43,empty_room,2.4,1,,,,,d,,,,,,walk,
5823,act_59_81,meeting_room,5.0,1,,,,,c,,,,,,nothing,
574,act_6_79,classroom,2.4,1,,,,,,d,,,,,,pick_up
2819,act_29_47,classroom,5.0,3,,b,,d,,a,,walk,,rotation,,walk
1,act_1_1,classroom,2.4,1,a,,,,,,nothing,,,,,
9463,act_96_58,empty_room,5.0,1,,,,,,b,,,,,,jump
2964,act_30_93,classroom,5.0,3,a,,,,e,b,rotation,,,,rotation,rotation
3746,act_38_83,meeting_room,2.4,1,,a,,,,,,walk,,,,
6712,act_68_79,meeting_room,5.0,4,,e,,b,c,d,,pick_up,,sit_down,sit_down,pick_up
2763,act_28_90,classroom,5.0,3,e,a,b,,,,stand_up,stand_up,stand_up,,,
6527,act_66_92,meeting_room,5.0,3,a,,,,e,b,walk,,,,walk,walk
7280,act_74_53,empty_room,2.4,1,,b,,,,,,sit_down,,,,
5322,act_54_75,meeting_room,2.4,5,d,,a,b,c,e,rotation,,rotation,jump,jump,rotation
10762,act_201_70,classroom,2.4,0,,,,,,,,,,,,
3255,act_33_87,classroom,5.0,4,e,,b,,d,a,lie_down,,lie_down,,pick_up,lie_down
9933,act_101_33,empty_room,5.0,3,,e,,b,,d,,pick_up,,stand_up,,lie_down
3593,act_37_29,meeting_room,2.4,1,d,,,,,,walk,,,,,
4375,act_45_19,meeting_room,2.4,2,,,,,b,c,,,,,wave,nothing
8579,act_87_65,empty_room,2.4,4,c,,e,,b,d,walk,,walk,,rotation,walk
11119,act_205_31,empty_room,2.4,0,,,,,,,,,,,,
4292,act_44_35,meeting_room,2.4,2,,,a,b,,,,,nothing,walk,,
6153,act_63_15,meeting_room,5.0,2,,,,,a,b,,,,,nothing,lie_down
10999,act_204_10,meeting_room,5.0,0,,,,,,,,,,,,
7350,act_75_24,empty_room,2.4,1,,,e,,,,,,sit_down,,,
7094,act_72_65,meeting_room,5.0,5,c,,e,a,b,d,walk,,walk,rotation,rotation,walk
8918,act_91_8,empty_room,5.0,1,a,,,,,,sit_down,,,,,
